,x,y,cuisine
309,-30.246339797973633,-17.391416549682617,southern_us
310,38.31578063964844,-3.4286446571350098,chinese
311,-8.152172088623047,-14.853877067565918,italian
312,36.8620719909668,-10.47985553741455,korean
313,-0.7285786867141724,-29.549076080322266,french
314,32.522830963134766,0.8728908896446228,chinese
315,10.084831237792969,-19.23459815979004,british
316,41.25576400756836,25.19839859008789,indian
317,23.26639175415039,-27.97320556640625,chinese
318,52.01573181152344,-12.95071792602539,korean
319,23.832735061645508,-18.604869842529297,chinese
320,41.947967529296875,35.83195877075195,indian
321,-23.269304275512695,-41.14450454711914,italian
322,-15.10257339477539,-36.77207565307617,italian
323,25.94910430908203,-24.438846588134766,chinese
324,37.8963508605957,37.14860916137695,indian
325,-51.35747146606445,17.19658088684082,southern_us
326,41.80107879638672,-30.60407066345215,korean
327,-26.897930145263672,12.925281524658203,vietnamese
328,21.101131439208984,40.7962646484375,indian
329,18.406145095825195,-29.14729118347168,japanese
330,25.528545379638672,13.380743026733398,moroccan
331,17.832304000854492,13.602123260498047,moroccan
332,-8.520398139953613,-27.27802848815918,italian
333,23.8051700592041,-7.608664035797119,indian
334,-19.52752113342285,18.524188995361328,mexican
335,10.8324556350708,33.46229553222656,mexican
336,-24.422801971435547,10.712789535522461,mexican
337,-53.72412109375,-7.480710983276367,southern_us
338,42.67671203613281,-14.989479064941406,chinese
339,-20.343351364135742,7.535269260406494,cajun_creole
340,-18.90736198425293,-49.36211013793945,french
341,16.344249725341797,23.490842819213867,indian
342,34.074928283691406,-18.094587326049805,chinese
343,-11.932594299316406,8.404659271240234,southern_us
344,-43.09162902832031,3.229724168777466,french
345,37.180850982666016,-23.750398635864258,thai
346,19.565221786499023,42.348915100097656,mexican
347,-3.0018837451934814,19.603378295898438,mexican
348,-45.1047248840332,-0.32207366824150085,french
349,-20.85948371887207,-15.844079971313477,italian
350,-2.6985292434692383,-42.25251770019531,italian
351,-11.18332576751709,-23.131532669067383,french
352,-29.586158752441406,33.31298828125,greek
353,-2.053743600845337,-33.61656188964844,italian
354,20.088666915893555,11.726753234863281,indian
355,-31.668251037597656,29.792768478393555,filipino
356,-11.85605525970459,-55.972015380859375,french
357,35.96448516845703,20.453264236450195,moroccan
358,27.717540740966797,17.597084045410156,indian
359,51.11309814453125,3.8926749229431152,vietnamese
360,47.74372863769531,-6.3137311935424805,thai
361,2.5064785480499268,37.681941986083984,mexican
362,7.454381942749023,45.9441032409668,mexican
363,29.472856521606445,-2.3331921100616455,filipino
364,-2.3189144134521484,-34.50152587890625,italian
365,26.88433265686035,-22.96858024597168,chinese
366,-28.75650405883789,-25.29772186279297,italian
367,10.392247200012207,-2.1916699409484863,cajun_creole
368,39.35982131958008,-26.732786178588867,korean
369,-18.442861557006836,-6.139199256896973,russian
370,-10.946988105773926,-21.916051864624023,italian
371,-45.373817443847656,17.26302719116211,irish
372,46.597835540771484,1.784968376159668,vietnamese
373,46.24174880981445,-12.733205795288086,japanese
374,41.25489807128906,-21.23807716369629,chinese
375,-18.929967880249023,7.035772800445557,cajun_creole
376,-26.153215408325195,-0.6366850733757019,italian
377,-1.9183107614517212,-3.46980619430542,french
378,23.64322280883789,16.674531936645508,moroccan
379,5.588436126708984,6.5935587882995605,southern_us
380,12.033556938171387,16.83857536315918,brazilian
381,40.423484802246094,-11.467024803161621,chinese
382,45.15178680419922,-15.155391693115234,korean
383,1.6030528545379639,-48.87092208862305,italian
384,-21.011646270751953,-11.627450942993164,italian
385,-16.820663452148438,-35.35326385498047,italian
386,13.977121353149414,-15.076318740844727,spanish
387,-3.2751290798187256,-31.813474655151367,southern_us
388,8.49157428741455,-26.824037551879883,italian
389,-13.122400283813477,-41.311153411865234,italian
390,-3.0259532928466797,-35.351776123046875,french
391,-6.850640296936035,-29.505353927612305,italian
392,-6.51744270324707,-27.573930740356445,italian
393,2.0570783615112305,33.35782241821289,mexican
394,17.938495635986328,-37.510562896728516,greek
395,-44.4185905456543,15.249767303466797,french
396,-9.686055183410645,-50.5643424987793,spanish
397,47.97294235229492,-31.87264633178711,japanese
398,15.4138822555542,30.587112426757812,italian
399,-22.269086837768555,21.022600173950195,japanese
400,-17.923791885375977,-31.240753173828125,greek
401,18.84691047668457,-22.27263641357422,japanese
402,29.858135223388672,-19.0976505279541,chinese
403,-3.0067942142486572,51.50578689575195,mexican
404,1.7457551956176758,12.083847999572754,italian
405,43.21116638183594,8.548571586608887,thai
406,36.1068000793457,-19.31109046936035,chinese
407,23.691165924072266,41.179054260253906,mexican
408,-28.46540641784668,-25.393308639526367,british
409,50.99672317504883,-34.17091751098633,japanese
410,-0.7622984051704407,41.21125030517578,mexican
411,-0.9997748732566833,43.37886047363281,mexican
412,-4.916285514831543,4.18164587020874,southern_us
413,31.264570236206055,33.1008415222168,indian
414,13.088499069213867,-4.374881744384766,cajun_creole
415,48.60535430908203,-30.024080276489258,japanese
416,-3.777287244796753,-22.018308639526367,greek
417,22.675559997558594,-6.976883411407471,chinese
418,52.282997131347656,-5.091958522796631,thai
419,34.44045639038086,-30.347286224365234,chinese
420,-12.228105545043945,13.149361610412598,cajun_creole
421,27.808818817138672,24.59052276611328,indian
422,-31.05249786376953,-27.31044578552246,italian
423,-42.233856201171875,-14.548818588256836,brazilian
424,-11.904470443725586,43.904991149902344,mexican
425,34.98337936401367,-29.720840454101562,chinese
426,-19.276046752929688,-12.757125854492188,italian
427,-33.31491470336914,-20.177932739257812,french
428,-1.591220736503601,22.015655517578125,mexican
429,16.56463623046875,-42.0409049987793,greek
430,-8.493992805480957,6.872725009918213,russian
431,-48.79886245727539,-8.374260902404785,southern_us
432,-24.996309280395508,8.662928581237793,irish
433,52.96882247924805,-0.702173113822937,vietnamese
434,-51.949954986572266,-7.68367338180542,southern_us
435,26.968332290649414,12.280284881591797,jamaican
436,25.758934020996094,11.517951011657715,indian
437,39.27850341796875,-26.80807113647461,korean
438,-25.020618438720703,-29.375347137451172,italian
439,-10.723723411560059,-20.367267608642578,italian
440,6.299593925476074,-20.727603912353516,italian
441,-11.583609580993652,-33.871177673339844,french
442,-25.707468032836914,-35.29352569580078,italian
443,51.92181396484375,1.088342547416687,thai
444,3.693294048309326,32.538333892822266,mexican
445,-31.175594329833984,-27.384727478027344,italian
446,4.839221477508545,-25.89752960205078,italian
447,40.643856048583984,7.667407989501953,thai
448,14.56624984741211,-35.416744232177734,greek
449,8.85779094696045,-6.926334857940674,southern_us
450,-41.320106506347656,3.7728796005249023,mexican
451,-8.470880508422852,-41.884464263916016,italian
452,-16.5814208984375,-38.744789123535156,italian
453,5.023730278015137,1.4186415672302246,cajun_creole
454,46.615055084228516,-4.621870994567871,thai
455,-26.384702682495117,11.765519142150879,mexican
456,-35.672462463378906,3.5520339012145996,irish
457,50.74519348144531,-21.0887451171875,japanese
458,-11.00940990447998,39.454837799072266,mexican
459,-21.440174102783203,-46.529640197753906,italian
460,3.4442849159240723,15.876001358032227,mexican
461,2.1485519409179688,-24.020658493041992,italian
462,-13.477327346801758,-14.337905883789062,italian
463,-32.07933044433594,-10.290105819702148,southern_us
464,37.37465286254883,36.22349166870117,indian
465,-13.459379196166992,-20.83363914489746,italian
466,-28.143186569213867,-22.890613555908203,french
467,44.560726165771484,-31.292325973510742,japanese
468,-11.003410339355469,-6.150821685791016,southern_us
469,5.883572101593018,-16.30668067932129,italian
470,8.717089653015137,23.83308219909668,mexican
471,-18.818683624267578,7.49619722366333,british
472,-5.169039249420166,35.59714889526367,mexican
473,-50.606048583984375,18.949926376342773,mexican
474,-40.8969612121582,3.633145570755005,french
475,25.5977783203125,15.888643264770508,moroccan
476,35.41397476196289,-31.632699966430664,chinese
477,41.0250244140625,-31.452417373657227,korean
478,38.730072021484375,34.58477020263672,indian
479,26.54728889465332,-30.033414840698242,chinese
480,-50.77611541748047,-8.374526977539062,southern_us
481,-8.8590087890625,-4.782872676849365,italian
482,24.495582580566406,29.1303768157959,mexican
483,-20.66547966003418,8.818706512451172,southern_us
484,7.99288272857666,-11.084512710571289,cajun_creole
485,-50.6028938293457,13.73327350616455,southern_us
486,-8.21037483215332,-43.44342041015625,spanish
487,-24.291940689086914,-42.33052062988281,italian
488,52.38613510131836,-7.4811882972717285,vietnamese
489,46.52814483642578,-19.389904022216797,korean
490,34.653297424316406,-24.494274139404297,chinese
491,-36.34164810180664,5.423910140991211,italian
492,-37.42713928222656,17.44805335998535,southern_us
493,26.571935653686523,-14.456524848937988,filipino
494,10.773247718811035,4.521517753601074,filipino
495,35.04408645629883,-10.679740905761719,chinese
496,6.916138172149658,-30.78485870361328,italian
497,-14.39069938659668,-49.70976638793945,italian
498,-10.898882865905762,-5.6834821701049805,southern_us
499,-43.281803131103516,6.085529327392578,british
500,-24.020631790161133,-36.40171432495117,french
501,12.773219108581543,25.800790786743164,mexican
502,-16.99000358581543,40.736629486083984,mexican
503,11.837851524353027,41.03754806518555,mexican
504,20.369386672973633,-23.622051239013672,chinese
505,36.169654846191406,-18.116945266723633,chinese
506,4.378684043884277,27.371051788330078,mexican
507,-19.69247055053711,-12.083159446716309,irish
508,-32.15235900878906,-13.092880249023438,italian
509,-31.627979278564453,44.50734329223633,brazilian
510,-46.79663848876953,-19.795379638671875,mexican
511,12.144013404846191,9.768876075744629,jamaican
512,-12.77513599395752,-56.26608657836914,irish
513,-30.80291175842285,-8.095417022705078,italian
514,-9.8468656539917,-51.061100006103516,italian
515,12.692126274108887,-10.44300651550293,cajun_creole
516,9.101798057556152,-14.192032814025879,greek
517,-8.901484489440918,27.150392532348633,mexican
518,-4.674500942230225,16.071487426757812,mexican
519,10.943686485290527,37.25053024291992,mexican
520,2.343111276626587,-40.192405700683594,italian
521,-47.88062286376953,20.383108139038086,southern_us
522,-2.424988031387329,23.18299674987793,spanish
523,4.144528388977051,-24.103771209716797,italian
524,22.35333824157715,17.389108657836914,moroccan
525,-6.934708118438721,-8.184093475341797,french
526,-13.261983871459961,34.76252746582031,mexican
527,17.31201171875,8.115730285644531,jamaican
528,-0.8458024263381958,-35.32851028442383,french
529,-29.515701293945312,-22.987205505371094,mexican
530,29.776491165161133,26.719871520996094,indian
531,47.628814697265625,2.730757474899292,vietnamese
532,-11.889909744262695,36.40237808227539,mexican
533,-26.97803497314453,-40.505592346191406,french
534,-0.4978366196155548,-27.95116424560547,italian
535,11.195080757141113,15.934070587158203,filipino
536,1.0076574087142944,-34.91670227050781,italian
537,-3.567734718322754,-2.230797052383423,irish
538,-3.882777690887451,-21.975746154785156,greek
539,-34.28964614868164,36.77265548706055,irish
540,-17.373456954956055,-11.339363098144531,italian
541,43.762752532958984,32.33190155029297,indian
542,55.08876419067383,3.278397560119629,vietnamese
543,-10.813687324523926,-13.574515342712402,italian
544,-28.319482803344727,-19.953222274780273,italian
545,-0.6199731826782227,40.279930114746094,mexican
546,54.872039794921875,1.4453647136688232,thai
547,-0.9135473370552063,8.25719165802002,japanese
548,39.17936325073242,14.3121919631958,indian
549,14.351469993591309,-7.56357479095459,cajun_creole
550,13.172904968261719,2.630201816558838,southern_us
551,15.785943031311035,44.51640319824219,mexican
552,37.22373580932617,24.31276512145996,indian
553,6.634072780609131,15.333889961242676,mexican
554,-9.181344032287598,-41.02585220336914,french
555,1.8145424127578735,45.176536560058594,mexican
556,31.176097869873047,-14.38126277923584,chinese
557,-9.95888614654541,-52.95626449584961,italian
558,12.124781608581543,48.77655792236328,mexican
559,33.799530029296875,-21.512331008911133,korean
560,32.099449157714844,16.058727264404297,moroccan
561,17.822246551513672,36.276763916015625,mexican
562,-34.32866668701172,-20.14810562133789,italian
563,-46.46792221069336,-7.7607808113098145,southern_us
564,-9.276812553405762,36.503997802734375,mexican
565,-40.035850524902344,10.49198055267334,italian
566,-38.93258285522461,28.429471969604492,french
567,7.29364538192749,-30.042266845703125,italian
568,-53.02421951293945,24.372928619384766,mexican
569,0.7336810827255249,-32.4719123840332,italian
570,47.539676666259766,-28.756900787353516,japanese
571,-44.31302261352539,19.69980812072754,mexican
572,-9.394597053527832,-33.43257522583008,french
573,9.988408088684082,47.86159133911133,mexican
574,39.27202224731445,36.27772903442383,indian
575,-55.85506057739258,22.58565902709961,italian
576,29.32967758178711,9.215460777282715,thai
577,32.6849479675293,-34.42881393432617,chinese
578,34.44352722167969,-29.689516067504883,chinese
579,37.07588195800781,33.464412689208984,indian
580,1.5973141193389893,46.49588394165039,mexican
581,-24.164871215820312,-4.380311012268066,southern_us
582,-51.543357849121094,-7.29120397567749,southern_us
583,3.5520520210266113,41.76730728149414,mexican
584,-14.354461669921875,35.84230041503906,mexican
585,-12.785253524780273,-14.425009727478027,italian
586,44.42189025878906,12.310296058654785,japanese
587,-48.60224533081055,21.85966682434082,southern_us
588,-35.569766998291016,-20.937707901000977,italian
589,5.747064113616943,-21.469362258911133,italian
590,-4.828990936279297,-30.908676147460938,italian
591,1.245031714439392,49.79927444458008,mexican
592,-12.54483413696289,-18.550376892089844,italian
593,16.318288803100586,-11.10129451751709,cajun_creole
594,-7.2980451583862305,8.973248481750488,italian
595,-28.637611389160156,-28.78729248046875,italian
596,-24.08371353149414,-46.0670280456543,italian
597,10.02907943725586,13.376588821411133,mexican
598,-21.32453727722168,-25.581140518188477,italian
599,1.56063973903656,-26.663715362548828,french
600,-38.07268524169922,-14.57038688659668,southern_us
601,2.8221917152404785,-1.3809500932693481,irish
602,22.966915130615234,-13.636651992797852,mexican
603,-33.31665802001953,-17.606706619262695,italian
604,-12.403736114501953,35.172569274902344,mexican
605,26.299131393432617,12.093515396118164,indian
606,33.28497314453125,15.890682220458984,indian
607,35.779449462890625,-22.5831356048584,korean
608,35.23172378540039,-9.10948657989502,japanese
609,56.10066223144531,-3.4914095401763916,thai
610,32.47130584716797,20.554649353027344,indian
611,14.633745193481445,40.96525573730469,mexican
